train_acc,train_loss,val_acc,val_loss
0.030000000000000002,4.427469,0.06,4.117049
0.07010526315789474,4.046765,0.0808,3.9108417
0.09160000000000001,3.8932946,0.09879999999999999,3.8083062
0.11547368421052634,3.7481132,0.1472,3.581566
0.1394736842105263,3.5979347,0.1448,3.5257676
0.1630105263157895,3.452165,0.17559999999999998,3.3971267
0.18827368421052634,3.30618,0.1936,3.2629554
0.2065684210526316,3.2124212,0.1956,3.254048
0.22242105263157894,3.1128104,0.23079999999999998,3.0426013
0.23873684210526316,3.016104,0.22880000000000003,3.0663059
0.25126315789473685,2.9627082,0.25600000000000006,2.95851
0.2640421052631579,2.9014494,0.2756,2.8400762
0.27541052631578944,2.8403027,0.268,2.8847296
0.2823157894736842,2.8103445,0.2764,2.8604572
0.29231578947368425,2.749927,0.2964,2.7646492
0.2986736842105263,2.7215908,0.2772,2.8485239
0.30503157894736843,2.6877468,0.2908,2.7743943
0.3182736842105263,2.623879,0.3236,2.6553419
0.3232421052631579,2.6117702,0.3012,2.7683847
0.3296631578947368,2.5740166,0.3332,2.6077478
0.33498947368421056,2.5421777,0.31679999999999997,2.6518507
0.3371578947368421,2.5268917,0.3224,2.5906866
0.3516631578947369,2.47013,0.35359999999999997,2.5018966
0.3494526315789474,2.4667013,0.3344,2.5593672
0.35551578947368423,2.4444818,0.352,2.5011756
0.36608421052631573,2.3959868,0.3516,2.503518
0.3664631578947368,2.3914988,0.3592,2.4980905
0.37439999999999996,2.3627334,0.37359999999999993,2.4170628
0.37896842105263157,2.334101,0.3604,2.482533
0.3802736842105263,2.333282,0.35839999999999994,2.4807038
0.3883578947368421,2.299395,0.37720000000000004,2.3770275
0.3896210526315789,2.2863667,0.33640000000000003,2.5907755
0.39397894736842104,2.2742445,0.3664,2.4116964
0.39776842105263155,2.2455993,0.38079999999999997,2.375708
0.3990315789473684,2.2435992,0.3736,2.4091544
0.4060421052631579,2.2150514,0.3884,2.312756
0.40831578947368424,2.2072845,0.37799999999999995,2.4016078
0.4068421052631579,2.2035356,0.3896,2.3208132
0.4150947368421053,2.1751175,0.39879999999999993,2.2826626
0.4165894736842105,2.167042,0.3872,2.3943145
0.41585263157894736,2.1634462,0.40240000000000004,2.260744
0.4232421052631579,2.1327684,0.39520000000000005,2.2993302
0.424021052631579,2.138914,0.38800000000000007,2.389987
0.42795789473684215,2.1209152,0.4056,2.2474804
0.4308421052631579,2.1040425,0.38799999999999996,2.3397057
0.4307157894736843,2.1108987,0.3908,2.3353477
0.4382105263157895,2.0742354,0.41800000000000004,2.1966047
0.4385684210526316,2.07502,0.3863999999999999,2.3266976
0.43781052631578954,2.0731838,0.4176,2.2347803
0.44829473684210525,2.038636,0.4208,2.2116566
0.44160000000000005,2.0631485,0.3872,2.2880466
0.4446947368421053,2.03727,0.4252,2.1745076
0.4482105263157895,2.0292041,0.4100000000000001,2.245136
0.4464421052631579,2.038313,0.41200000000000003,2.2342412
0.4559368421052632,1.9965847,0.43239999999999995,2.1452382
0.45128421052631584,2.0078795,0.4072,2.2451458
0.45465263157894736,1.9966938,0.42639999999999995,2.144306
0.45903157894736846,1.977379,0.43559999999999993,2.174126
0.4583578947368422,1.9874319,0.42200000000000004,2.1816163
0.462,1.9664806,0.43560000000000004,2.1140227
0.46431578947368424,1.9575151,0.40320000000000006,2.2544713
0.46479999999999994,1.9611565,0.43079999999999996,2.15124
0.46814736842105265,1.9384149,0.44839999999999997,2.0863242
0.4670105263157895,1.9498123,0.4032,2.2108068
0.4692,1.9375972,0.43879999999999997,2.1026347
0.4721894736842105,1.9194943,0.43800000000000006,2.1309876
0.4705894736842105,1.9320065,0.41440000000000005,2.223577
0.47233684210526317,1.9183168,0.4484,2.0619764
0.47406315789473685,1.9048525,0.4324,2.1562757
0.4719157894736842,1.9200637,0.4252,2.1705077
0.4802736842105263,1.8860924,0.4576,2.0455287
0.47926315789473684,1.8928757,0.4376,2.154365
0.480821052631579,1.8849556,0.45559999999999995,2.0463629
0.48357894736842105,1.872556,0.4556,2.0646055
0.4825052631578947,1.8788044,0.43599999999999994,2.1383226
0.4842526315789473,1.8645709,0.4536,2.034867
0.48690526315789473,1.8557006,0.43920000000000003,2.1334183
0.48724210526315787,1.8594526,0.4428,2.095964
0.4924842105263158,1.8406936,0.4684,2.029673
0.4887578947368421,1.8512852,0.4204,2.2435617
0.488378947368421,1.8453338,0.4536,2.073829
0.49387368421052624,1.8242003,0.4647999999999999,2.04522
0.49349473684210526,1.832994,0.43320000000000003,2.1843107
0.49682105263157894,1.8220394,0.4640000000000001,2.0074127
0.4973263157894737,1.8136418,0.45480000000000004,2.1101565
0.49378947368421056,1.8310912,0.45480000000000004,2.0588975
0.502842105263158,1.7993442,0.47840000000000005,1.9712487
0.4999157894736842,1.7991589,0.4404,2.1097207
0.5024842105263158,1.796634,0.4696,2.0143774
0.5036842105263157,1.7849771,0.47480000000000006,2.0146108
0.5,1.7964754,0.4468,2.039668
0.5039368421052631,1.7854664,0.46840000000000004,1.9774863
0.5058947368421053,1.7778159,0.43839999999999996,2.0725806
0.5074105263157895,1.789367,0.4424,2.0918686
0.5096,1.767787,0.4664,1.9962058
0.5057052631578948,1.7734188,0.4532,2.0848043
0.5102315789473685,1.7698479,0.4656,1.998601
0.5134947368421052,1.752702,0.45840000000000003,2.02821
0.5075578947368422,1.767975,0.4412,2.060784
0.5135157894736843,1.747474,0.4636,1.988642
